user_name,login_auth_attempts,failed_logins,hosts_accessed,processes_started,privileged_actions,mapped_credentials
Comp559698$,779,0,2,787,18,412
Comp559728$,206,0,4,0,2,120
Comp559747$,742,0,2,768,17,393
Comp559775$,929,2,3,1412,50,444
Comp559829$,847,3,4,1188,41,433
Comp559861$,621,0,5,0,9,235
Comp559866$,769,0,2,0,17,411
Comp559919$,657,0,2,617,38,0
Comp559970$,863,0,2,805,42,429
Comp559992$,899,0,5,806,66,434
Comp559999$,801,0,3,15047,37,0
Comp560276$,950,0,4,1097,42,475
Comp560289$,876,0,4,825,40,437
Comp560428$,1103,0,3,870,54,565
Comp560460$,272,0,4,724,26,126
Comp560664$,912,3,5,999,20,471
Comp560693$,791,0,3,0,13,433
Comp560832$,844,0,3,0,13,469
Comp560842$,717,0,2,769,20,376
Comp560846$,629,0,2,891,36,297
Comp561072$,938,0,4,890,82,442
Comp561197$,669,0,3,0,11,362
Comp561246$,845,0,2,712,41,425
Comp561521$,781,0,3,794,43,378
Comp561726$,808,0,3,882,42,405
Comp561854$,550,0,3,604,25,266
Comp561936$,915,0,3,1255,43,461
Comp561974$,1004,0,4,1116,25,532
Comp561982$,771,0,4,723,25,391
Comp562105$,52,0,2,27,1,33
Comp562162$,393,0,6,587,30,186
Comp562286$,12492,0,4,1022,39,6264
Comp562311$,652,0,4,0,12,351
Comp562347$,729,0,2,6,17,390
Comp562352$,882,0,3,1383,46,435
Comp562385$,892,0,2,889,21,473
Comp562630$,954,0,3,0,17,518
Comp562658$,1253,0,4,1046,88,606
Comp562661$,212,0,3,0,4,117
Comp562736$,860,0,4,1360,67,413
Comp562816$,492,0,3,901,19,1
Comp562853$,938,0,1,0,0,538
Comp562999$,362,0,4,411,16,197
Comp563140$,943,0,3,1108,22,505
Comp563187$,792,0,2,814,20,420
Comp563344$,975,0,3,1861,23,520
Comp563652$,760,0,2,852,42,374
Comp563664$,525,0,4,562,29,241
Comp563721$,825,2,3,1022,46,397
Comp563744$,592,0,2,721,19,0
Comp563939$,807,0,2,0,15,442
Comp563964$,8600,0,4,918,36,4310
Comp564044$,1071,0,3,1023,50,541
Comp564092$,1808,0,6,1530,43,906
Comp564145$,973,0,2,0,18,526
Comp564199$,1623,0,6,0,16,606
Comp564663$,799,0,3,922,43,410
Comp564772$,1142,0,3,941,55,579
Comp564824$,1115,0,5,1044,44,560
Comp564857$,975,0,4,995,23,530
Comp565055$,870,0,4,878,23,455
Comp565252$,1010,0,3,894,39,522
Comp565255$,786,0,2,0,17,416
Comp565391$,833,0,3,862,43,411
Comp565768$,889,0,3,1250,54,426
Comp565889$,1131,0,4,1387,22,589
Comp565949$,581,0,2,631,21,0
Comp566106$,797,0,6,839,62,384
Comp566304$,969,0,3,1557,41,501
Comp566377$,919,0,4,936,40,474
Comp566503$,1029,0,3,929,42,511
Comp566581$,334,0,5,702,21,167
Comp566645$,1240,0,4,1138,73,619
Comp566666$,718,0,3,734,37,360
Comp566817$,908,0,2,0,17,466
Comp566818$,603,0,3,593,19,1
Comp566828$,560,0,2,627,43,1
Comp566947$,830,0,2,0,17,450
Comp566957$,390,0,5,546,31,194
Comp566995$,926,0,3,957,20,500
Comp567007$,773,0,2,0,17,413
Comp567024$,810,0,3,909,21,424
Comp567118$,375,0,4,0,3,203
Comp567126$,1383,6,4,705,43,680
Comp567149$,818,0,4,774,47,408
Comp567269$,7749,144,5,1339,54,3809
Comp567356$,4214,36,5,476,45,673
Comp567388$,912,0,2,0,17,493
Comp567435$,1108,1,4,1912,54,556
Comp567576$,883,0,3,0,17,485
Comp567642$,1028,0,3,1561,44,527
Comp567734$,1047,0,2,959,38,536
Comp567841$,3948,0,6,905,21,2480
Comp567846$,354,0,5,213,8,158
Comp568003$,1035,0,5,1020,44,521
Comp568109$,599,0,2,828,31,286
Comp568168$,912,0,3,960,42,467
Comp568451$,1038,2,5,924,58,504
Comp568556$,261,0,3,336,18,124
Comp568602$,793,0,3,734,20,402
Comp568638$,1799,601,1,0,0,1799
Comp568700$,1058,0,2,955,43,535
Comp568713$,1099,0,5,891,38,560
Comp568760$,653,0,3,0,12,354
Comp568839$,831,0,4,1066,41,419
Comp569058$,163,0,4,210,8,89
Comp569161$,11,0,1,0,0,8
Comp569187$,877,0,3,793,22,467
Comp569424$,859,0,4,816,19,455
Comp569431$,733,0,2,801,19,385
Comp569601$,215,0,3,0,4,121
Comp569713$,618,0,5,796,64,262
Comp569869$,734,0,2,879,39,372
Comp569957$,937,0,3,1702,19,501
Comp570313$,1100,0,4,1321,19,587
Comp570397$,94,0,3,228,7,48
Comp570403$,855,0,5,887,26,441
Comp570425$,758,0,3,855,62,363
Comp570597$,1237,0,6,889,37,635
Comp570691$,724,0,2,875,42,360
Comp570886$,903,0,3,880,28,456
Comp570891$,256,1,3,307,16,123
Comp570917$,780,0,2,883,18,418
Comp571011$,310,0,4,586,27,150
Comp571028$,704,0,3,627,46,343
Comp571264$,1006,0,5,1163,60,493
Comp571507$,1353,38,5,2995,161,508
Comp571579$,936,0,2,809,40,473
Comp571825$,847,0,3,0,10,461
Comp571923$,959,14,5,929,31,452
Comp572064$,671,0,2,731,22,342
Comp572075$,792,28,4,1268,41,361
Comp572205$,1090,1,5,1021,55,553
Comp572222$,836,0,3,833,43,416
Comp572252$,1017,0,2,961,40,524
Comp572355$,878,0,2,785,20,480
Comp572381$,223,0,4,0,3,133
Comp572528$,254,0,2,0,6,143
Comp572845$,700,0,5,0,11,398
Comp573035$,568,0,2,790,35,265
Comp573158$,368,4,4,2785,60,122
Comp573163$,436,0,3,0,6,249
Comp573244$,836,0,3,908,42,423
Comp573283$,889,1,5,7958,64,410
Comp573371$,719,0,3,705,41,362
Comp573376$,873,1,3,1062,44,442
Comp573507$,848,0,2,0,17,459
Comp573963$,724,0,4,746,40,370
Comp573981$,1233,0,2,941,57,606
Comp574234$,1041,0,6,998,65,509
Comp574271$,973,0,3,852,42,499
Comp574426$,225,0,6,303,13,117
Comp574566$,958,0,3,954,42,488
Comp574615$,499,0,5,460,30,254
Comp574739$,875,0,3,819,40,442
Comp575161$,214,0,4,266,13,102
Comp575184$,598,0,2,789,34,282
Comp575260$,954,0,4,1000,23,497
Comp575367$,994,0,4,928,42,509
Comp575445$,277,4,3,419,28,128
Comp575650$,544,0,3,355,42,240
Comp575670$,1354,0,4,1094,54,699
Comp575952$,1125,0,4,837,42,568
Comp575977$,198,0,3,171,13,102
Comp576066$,798,0,4,728,56,390
Comp576147$,984,0,4,834,39,503
Comp576236$,265,0,2,268,8,141
Comp576337$,673,0,5,0,17,341
Comp576358$,234,0,4,405,26,101
Comp576479$,296,0,4,943,61,93
Comp576631$,874,0,4,1021,18,469
Comp576745$,860,0,4,1182,20,449
Comp576827$,1006,1,3,815,39,513
Comp576890$,894,0,2,805,18,478
Comp576900$,911,0,2,0,30,482
Comp576906$,154,0,3,85,2,56
Comp576990$,705,0,3,1083,39,343
Comp577313$,1096,0,4,1154,53,549
Comp577321$,544,0,2,0,0,296
Comp577359$,809,0,3,898,20,431
Comp577360$,945,0,2,0,16,497
Comp577404$,1390,0,2,899,56,727
Comp577468$,906,0,3,978,20,481
Comp577491$,882,0,2,0,17,478
Comp577606$,1020,0,2,1024,43,541
Comp577733$,108,0,5,133,6,57
Comp577939$,5147,0,5,885,19,2593
Comp578184$,722,0,2,806,21,377
Comp578232$,1058,0,5,1165,41,541
Comp578249$,207,1,5,298,10,108
Comp578325$,1015,0,3,1,18,544
Comp578331$,1026,0,4,1801,40,525
Comp578356$,523,0,3,7,17,254
Comp578494$,905,0,2,884,45,457
Comp578602$,831,0,4,918,18,456
Comp578663$,864,0,4,0,17,460
Comp578672$,953,0,2,804,44,474
Comp578861$,1049,0,3,0,1,598
Comp578907$,991,0,5,961,20,522
Comp579056$,899,0,3,0,16,488
Comp579203$,811,0,2,873,45,390
Comp579295$,333,1,4,405,18,163
Comp579314$,986,6,4,1178,51,486
Comp579321$,305,1,4,610,17,156
Comp579323$,486,0,2,0,11,257
Comp579391$,1004,0,5,924,35,503
Comp579466$,1211,0,5,1025,119,531
Comp579493$,660,0,4,1279,41,306
Comp579568$,677,0,3,831,42,317
Comp579582$,248,0,3,264,18,120
Comp579630$,4,0,2,0,0,2
Comp579900$,189,0,3,345,10,95
Comp580096$,664,0,3,644,42,1
Comp580122$,920,0,7,840,39,435
Comp580132$,606,0,4,638,22,292
Comp580146$,566,0,2,0,13,312
Comp580193$,283,0,3,272,13,145
Comp580331$,818,0,4,875,23,436
Comp580530$,810,1,5,886,50,397
Comp580597$,320,0,3,295,19,0
Comp580617$,941,2,3,1537,46,472
Comp580697$,972,0,3,1046,42,494
Comp580919$,83,0,4,97,2,49
Comp580931$,985,0,3,879,44,498
Comp581066$,80,0,3,86,4,46
Comp581120$,485,1,5,804,86,140
Comp581166$,220,0,4,423,29,93
Comp581312$,880,0,3,809,40,454
Comp581372$,876,0,7,0,6,431
Comp581624$,1204,0,3,348,306,514
Comp581688$,149,0,5,322,8,79
Comp581792$,914,0,4,921,48,451
Comp581978$,799,0,2,825,37,401
Comp582026$,624,0,2,0,17,319
Comp582138$,969,0,2,878,19,522
Comp582188$,1052,0,4,1953,42,551
Comp582267$,53,0,1,0,0,33
Comp582492$,742,0,2,0,17,395
Comp582498$,913,0,4,1019,29,476
Comp582545$,789,0,1,0,0,440
Comp582685$,78,0,2,79,5,44
Comp582700$,1161,0,5,1425,48,603
Comp582947$,780,0,3,0,12,434
Comp583102$,856,0,3,1537,39,442
Comp583300$,723,0,2,1779,39,367
Comp583306$,303,0,4,386,17,153
Comp583371$,927,0,3,714,36,480
Comp583473$,855,0,3,1192,20,456
Comp583662$,703,0,2,713,19,355
Comp584022$,902,0,2,830,26,466
Comp584041$,587,0,4,782,28,284
Comp584214$,933,2,4,1031,47,462
Comp584304$,666,2,3,890,22,330
Comp584501$,734,0,2,785,39,359
Comp584618$,895,1,3,915,66,426
Comp584933$,1029,0,5,1067,22,550
Comp584948$,531,0,2,803,40,241
Comp585133$,1045,0,3,846,45,539
Comp585194$,702,0,2,770,50,306
Comp585257$,369,0,5,307,27,187
Comp585331$,209,0,4,0,4,119
Comp585335$,1008,0,2,849,53,496
Comp585466$,785,0,2,1002,21,411
Comp585504$,905,0,3,929,27,480
Comp585757$,1155,1,4,880,39,591
Comp585799$,1147,0,1,0,0,659
Comp586181$,686,0,2,289,19,343
Comp586194$,1171,0,3,936,45,602
Comp586338$,879,0,4,763,42,435
Comp586392$,739,0,2,822,38,362
Comp586406$,942,0,5,840,63,430
Comp586445$,557,0,2,757,28,267
Comp586568$,228,1,4,546,17,112
Comp586683$,972,0,3,906,46,481
Comp586717$,1587,0,3,0,29,839
Comp586784$,530,0,3,547,29,267
Comp587076$,685,0,2,0,17,371
Comp587112$,901,0,2,0,17,460
Comp587127$,993,0,4,1008,38,516
Comp587193$,936,0,3,883,42,485
Comp587400$,675,0,5,901,32,335
Comp587643$,724,0,2,870,37,363
Comp587668$,1067,0,5,1176,40,541
Comp587830$,426,1,3,661,12,226
Comp588145$,367,0,5,0,2,181
Comp588169$,1152,0,4,1094,42,605
Comp588240$,1098,0,4,1030,42,555
Comp588309$,1242,0,5,1161,72,618
Comp588321$,799,0,4,1134,40,410
Comp588737$,1072,0,4,860,39,543
Comp588761$,977,0,2,834,45,484
Comp588851$,887,0,2,753,23,461
Comp588958$,190,0,5,0,1,113
Comp589050$,794,0,2,784,19,418
Comp589278$,593,0,2,258,19,0
Comp589293$,844,0,2,781,21,444
Comp589369$,1351,0,5,1036,49,713
Comp589380$,1242,0,2,0,2,705
Comp589467$,116,0,4,59,5,30
Comp589809$,721,3,5,1357,28,374
Comp589897$,1145,0,2,1004,43,570
Comp589903$,1037,0,4,1092,41,541
Comp589905$,1117,0,2,0,0,625
Comp589999$,747,0,2,766,41,358
Comp590037$,677,0,2,0,17,360
Comp590177$,1090,0,4,1716,27,582
Comp590388$,790,0,1,0,0,451
Comp590574$,808,0,2,400,21,392
Comp590729$,608,0,1,0,0,0
Comp590963$,41,0,2,78,5,21
Comp591059$,48,0,1,0,0,31
Comp591089$,863,0,5,1046,44,435
Comp591153$,1262,0,3,1020,44,633
Comp591243$,824,0,4,0,13,455
Comp591296$,917,0,2,0,0,528
Comp591310$,853,0,1,0,0,501
Comp591313$,367,2,4,368,24,171
Comp591359$,1193,0,3,981,59,598
Comp591362$,1355,0,2,0,18,731
Comp591458$,973,0,2,1017,22,516
Comp591463$,2252,0,3,1640,40,1127
Comp591922$,831,0,3,0,17,442
Comp591946$,1038,1,5,1064,46,522
Comp592031$,548,1,4,633,22,285
Comp592081$,423,0,4,476,9,217
Comp592219$,921,0,3,1020,22,490
Comp592480$,133,0,3,78,5,79
Comp592584$,881,0,3,893,36,450
Comp592741$,984,0,3,901,40,503
Comp592743$,44,0,2,0,1,27
Comp592938$,858,0,2,783,42,431
Comp592998$,928,0,2,0,17,512
Comp593332$,2578,0,3,19283,244,1058
Comp593410$,11,0,1,0,0,9
Comp593463$,1068,0,3,0,31,576
Comp593577$,1293,2,4,1069,42,656
Comp593878$,296,0,4,337,26,149
Comp593910$,1113,0,3,929,42,571
Comp594006$,487,0,4,533,10,252
Comp594125$,973,0,3,1064,21,511
Comp594142$,1107,0,3,830,40,565
Comp594275$,899,0,4,1073,39,460
Comp594278$,798,0,5,1815,62,382
Comp594464$,850,0,2,0,17,463
Comp594469$,313,0,4,807,22,157
Comp594581$,1005,0,5,1524,41,514
Comp594584$,859,0,3,872,47,433
Comp594615$,751,0,1,0,0,434
Comp594652$,795,0,4,855,22,412
Comp594797$,810,0,2,775,17,430
Comp594905$,926,0,3,868,47,460
Comp594955$,711,0,4,842,35,356
Comp595217$,1172,0,5,0,14,534
Comp595334$,1139,0,4,955,40,600
Comp595368$,188,0,3,298,9,99
Comp595448$,898,2,3,1090,36,461
Comp595624$,760,0,5,858,19,399
Comp595707$,896,0,3,877,27,469
Comp595734$,1596,0,4,842,45,900
Comp595796$,555,0,4,0,13,326
Comp596078$,867,0,3,0,17,477
Comp596082$,964,0,3,823,46,475
Comp596238$,1209,0,3,1225,41,616
Comp596321$,822,0,3,906,19,441
Comp596638$,789,0,2,0,17,414
Comp596706$,391,0,1,0,0,210
Comp596815$,975,0,4,1805,41,502
Comp596992$,876,0,4,958,42,449
Comp597164$,765,1,4,840,20,397
Comp597217$,275,0,4,262,14,103
Comp597230$,796,0,4,1305,48,407
Comp597275$,899,0,4,1082,57,444
Comp597346$,956,0,3,867,44,477
Comp597356$,1018,0,3,0,16,547
Comp597540$,958,0,5,1128,54,473
Comp597753$,625,0,1,0,1,332
Comp597763$,842,0,2,813,22,440
Comp598001$,921,0,2,800,41,457
Comp598128$,1090,1,3,1161,70,528
Comp598248$,987,0,2,846,38,510
Comp598276$,670,0,1,0,0,150
Comp598394$,302,0,4,0,4,173
Comp598457$,982,0,2,875,41,507
Comp598505$,709,0,3,0,9,324
Comp598631$,273,0,2,334,16,133
Comp598688$,880,1,3,1696,42,439
Comp598705$,798,0,5,864,22,415
Comp598944$,518,0,3,347,25,241
Comp598949$,621,0,2,771,20,310
Comp598981$,1123,1,3,937,68,552
Comp598984$,870,0,3,0,16,477
Comp599075$,1141,0,4,1058,34,612
Comp599155$,642,0,2,812,51,287
Comp599166$,792,0,2,0,17,396
Comp599174$,1368,10,6,2302,255,401
Comp599313$,1077,1,4,895,68,514
Comp599337$,1030,0,3,1041,40,520
Comp599343$,878,0,5,843,41,449
Comp599450$,715,0,2,608,21,377
Comp599454$,916,0,4,1182,23,490
Comp599535$,963,0,3,875,42,489
Comp599791$,1104,1,5,907,23,584
Comp599952$,1049,0,4,1099,38,533
Comp600275$,1052,0,5,999,45,519
Comp600421$,1012,0,2,926,67,495
Comp600470$,1009,0,2,931,42,519
Comp600536$,1124,0,3,1084,20,592
Comp600569$,866,0,3,0,1,479
Comp600648$,983,0,2,789,20,530
Comp600947$,342,2,5,266,18,169
Comp601345$,857,0,3,930,21,455
Comp601420$,264,0,4,351,13,133
Comp601463$,1128,0,1,0,0,662
Comp601498$,14,0,1,0,0,12
Comp601512$,615,0,4,794,38,1
Comp601645$,122,0,3,209,6,64
Comp601752$,584,0,2,931,21,290
Comp601764$,1067,1,5,1616,40,550
Comp601802$,44,0,3,55,3,26
Comp601849$,779,0,2,746,19,409
Comp601891$,323,0,2,1618,0,183
Comp602033$,671,0,2,0,12,368
Comp602083$,866,0,2,805,42,431
Comp602122$,769,0,3,770,20,396
Comp602336$,1032,0,2,834,41,532
Comp602416$,623,0,2,583,17,2
Comp602542$,456,0,4,625,39,207
Comp603116$,182,2,3,255,15,91
Comp603156$,538,0,2,606,18,0
Comp603159$,1122,0,2,832,37,581
Comp603215$,757,0,2,763,20,388
Comp603351$,956,0,4,977,46,489
Comp603404$,1025,0,4,1307,54,506
Comp603655$,992,0,2,988,38,519
Comp603694$,1298,0,4,1287,46,629
Comp603995$,1141,0,4,885,38,587
Comp604109$,859,0,2,0,17,466
Comp604404$,45,0,1,0,0,31
Comp604433$,698,0,3,1008,25,353
Comp604549$,809,0,2,943,24,430
Comp604557$,6208,0,5,1018,42,3112
Comp604859$,860,0,2,0,16,454
Comp604867$,1318,0,4,1272,52,675
Comp604894$,810,0,2,648,39,403
Comp604982$,1138,0,2,888,40,582
Comp605003$,5847,0,4,888,21,3779
Comp605376$,132,0,3,234,4,71
Comp605402$,940,0,3,801,17,507
Comp605523$,852,4,3,941,44,422
Comp605574$,1065,0,4,1185,42,543
Comp605619$,1012,0,3,1004,41,520
Comp605663$,1170,0,5,1549,74,572
Comp605691$,1031,0,2,0,17,558
Comp605751$,656,0,2,1002,46,300
Comp605758$,774,0,2,838,40,390
Comp605882$,909,0,3,841,51,448
Comp605954$,908,0,3,935,39,482
Comp606055$,1130,0,4,2249,32,586
Comp606112$,1622,0,2,791,43,829
Comp606429$,488,0,2,726,39,0
Comp606731$,975,1,4,1076,47,483
Comp606749$,691,0,4,0,13,387
Comp606814$,971,0,2,818,40,504
Comp606902$,843,0,3,43,16,447
Comp607016$,897,0,3,968,21,466
Comp607039$,914,3,5,1215,20,490
Comp607040$,1090,1,5,1010,42,562
Comp607167$,731,0,3,0,20,401
Comp607398$,1034,0,2,0,17,534
Comp607741$,587,0,3,926,24,279
Comp607982$,1050,0,3,1025,56,520
Comp608087$,931,0,4,999,23,488
Comp608525$,1076,0,4,983,42,546
Comp609111$,1421,1,5,917,41,739
Comp609337$,697,0,2,821,19,367
Comp609418$,877,0,2,829,76,374
Comp609701$,2820,0,2,705,17,1
Comp609792,9,0,1,0,0,9
Comp609907$,303,0,2,731,27,135
Comp610317$,682,0,2,0,15,360
Comp610401$,884,0,3,1016,41,442
Comp610534$,804,0,2,946,38,411
Comp610737$,1433,0,5,6767,57,725
Comp610792$,1005,0,6,1139,45,509
Comp610814$,384,0,4,790,38,180
Comp611106$,914,1,3,932,19,494
Comp611252$,814,0,2,800,45,399
Comp611294$,386,0,3,0,42,0
Comp611309$,1014,0,4,930,39,534
Comp611315$,693,0,3,1015,25,358
Comp611380$,1250,2,4,1047,57,638
Comp611398$,912,0,3,0,13,501
Comp611401$,1093,0,4,1013,44,575
Comp611423$,32,1,4,111,0,20
Comp611461$,795,0,2,794,37,397
Comp611624$,43,0,2,116,5,22
Comp611695$,983,1,3,1220,32,516
Comp611759$,402,1,5,640,22,195
Comp611836$,757,0,2,775,20,395
Comp612246$,186,0,4,283,18,83
Comp612584$,844,0,3,0,16,455
Comp612667$,864,0,5,912,41,429
Comp612699$,803,0,3,931,22,416
Comp612711$,3984,2,5,1051,22,2018
Comp612934$,250,0,3,281,13,128
Comp613132$,1003,0,2,0,29,532
Comp613192$,901,0,2,1655,22,470
Comp613236$,1023,0,4,0,29,545
Comp613249$,669,0,2,819,21,355
Comp613311$,880,0,4,0,17,480
Comp613501$,552,0,5,828,16,287
Comp613637$,1357,1,5,1269,26,703
Comp613826$,758,0,3,0,12,421
Comp613969$,956,0,4,815,41,484
Comp614151$,812,0,4,0,23,404
Comp614251$,863,0,2,810,19,459
Comp614286$,535,0,3,341,22,253
Comp614355$,997,0,2,839,41,516
Comp614436$,843,0,3,1091,20,457
Comp614589$,165,0,3,315,8,84
Comp614619$,8,4,2,19,0,8
Comp614941$,954,1,4,897,40,487
Comp615174$,359,0,3,582,12,183
Comp615189$,867,0,2,1748,22,468
Comp615363$,992,1,4,1004,41,502
Comp615365$,1045,0,2,779,22,544
Comp615428$,580,0,2,766,28,284
Comp615456$,61,0,5,126,5,33
Comp615681$,4,0,2,0,0,2
Comp615844$,965,0,2,838,57,471
Comp615858$,776,0,2,0,0,451
Comp616090$,1001,0,2,0,16,543
Comp616143$,762,0,3,818,45,370
Comp616239$,913,0,4,1610,42,465
Comp616283$,727,0,2,745,40,364
Comp616294$,896,0,3,945,43,448
Comp616350$,51,0,2,53,4,29
Comp616475$,62,0,2,40,1,39
Comp616487$,671,0,2,862,39,332
Comp616708$,727,1,5,700,43,361
Comp616985$,216,0,4,394,10,113
Comp617264$,776,0,2,800,21,410
Comp617332$,892,0,3,817,23,462
Comp617366$,1046,0,3,1742,36,541
Comp617405$,776,0,2,326,32,396
Comp617453$,874,0,3,819,20,467
Comp617495$,719,0,2,721,20,370
Comp617608$,1154,0,2,0,31,617
Comp617633$,1056,0,4,993,38,539
Comp617648$,1121,0,3,0,17,611
Comp617837$,936,1,4,1032,24,490
Comp617846$,1191,0,7,914,69,588
Comp618026$,1150,0,3,768,44,576
Comp618040$,802,0,2,830,23,421
Comp618087$,6922,0,3,901,39,3486
Comp618215$,300,0,5,705,25,144
Comp618239$,1079,1,4,1043,41,560
Comp618343$,883,0,3,0,16,479
Comp618362$,236,0,5,0,4,105
Comp618458$,718,0,2,0,17,384
Comp618482$,1034,0,5,948,138,427
Comp618493$,835,0,3,842,39,432
Comp618496$,875,0,5,945,48,437
Comp618669$,1031,0,6,815,57,524
Comp618734$,536,0,4,0,11,288
Comp618820$,944,0,4,0,15,514
Comp618827$,667,0,1,0,0,392
Comp618925$,732,0,2,0,16,392
Comp619063$,851,0,3,0,17,463
Comp619207$,4971,1,5,961,23,2495
Comp619355$,258,0,4,0,2,113
Comp619877$,791,0,4,1207,61,381
Comp620111$,1052,1,3,952,36,537
Comp620175$,999,0,4,973,44,511
Comp620190$,638,0,2,765,43,299
Comp620195$,344,0,1,0,0,165
Comp620222$,438,0,4,469,41,207
Comp620244$,713,0,1,0,0,386
Comp620294$,281,1,4,331,13,143
Comp620391$,906,0,2,0,17,494
Comp620425$,1265,0,4,12464,312,381
Comp620526$,1068,0,5,933,44,564
Comp620562$,1306,0,3,862,59,647
Comp620793$,44,0,2,122,3,26
Comp620825$,1293,0,4,978,54,659
Comp620954$,927,0,3,0,17,505
Comp621045$,1021,0,2,1927,45,527
Comp621083$,835,2,5,821,40,418
Comp621156$,702,0,3,623,20,347
Comp621252$,830,0,2,0,17,439
Comp621314$,967,1,3,17668,197,319
Comp621322$,874,2,4,956,39,443
Comp621354$,928,0,2,0,18,502
Comp621372$,853,0,2,727,17,447
Comp621609$,823,0,4,1113,20,436
Comp621645$,953,1,4,912,18,505
Comp621720$,346,0,5,621,18,144
Comp621735$,694,2,5,1180,30,336
Comp621763$,986,0,1,0,0,574
Comp621781$,942,1,4,1188,39,481
Comp621812$,1905,0,7,947,35,976
Comp621878$,926,0,3,877,39,478
Comp621933$,643,0,5,764,27,324
Comp621963$,911,0,2,868,45,449
Comp622006$,1342,0,3,829,41,680
Comp622057$,1104,2,4,1119,41,570
Comp622491$,738,0,2,766,21,385
Comp622544$,874,0,3,0,17,477
Comp622613$,748,0,4,1165,22,384
Comp622646$,838,2,5,903,39,412
Comp622835$,866,0,2,0,17,466
Comp622912$,883,0,5,886,42,445
Comp622925$,888,0,2,806,41,448
Comp622988$,874,0,6,809,51,400
Comp623066$,1070,0,4,941,39,552
Comp623180$,327,0,3,382,18,162
Comp623221$,813,0,4,904,19,426
Comp623231$,1020,0,2,823,35,525
Comp623247$,205,0,2,225,22,91
Comp623506$,984,0,1,0,0,540
Comp623543$,614,0,4,0,9,338
Comp623586$,980,0,3,714,31,517
Comp623613$,885,0,2,876,45,435
Comp623723$,1001,0,2,1150,40,516
Comp623919$,589,0,2,225,17,35
Comp623926$,175,0,3,185,10,98
Comp623930$,1350,0,1,0,0,784
Comp624226$,439,0,4,0,30,206
Comp624362$,992,0,3,850,43,507
Comp624363$,1005,0,2,979,45,511
Comp624428$,1142,0,4,1133,25,597
Comp624494$,1107,0,3,814,43,561
Comp624729$,720,0,2,644,21,367
Comp624832$,752,0,2,753,54,330
Comp624869$,1076,0,4,1204,71,530
Comp624871$,1003,0,4,973,46,513
Comp624931$,917,0,3,819,37,474
Comp625071$,222,0,4,218,12,111
Comp625078$,607,0,3,796,18,1
Comp625110$,70,0,3,148,6,37
Comp625132$,735,0,4,806,20,385
Comp625207$,690,0,1,0,0,189
Comp625320$,297,1,5,420,20,146
Comp625436$,823,0,3,0,1,463
Comp625603$,861,0,3,0,17,464
Comp625668$,59,0,2,47,3,35
Comp625739$,775,0,3,1058,30,403
Comp625842$,229,0,4,0,3,128
Comp625888$,692,0,2,829,20,370
Comp625943$,980,1,4,897,42,498
Comp625999$,415,0,3,860,22,1
Comp626065$,739,0,2,0,17,396
Comp626119$,978,0,4,1170,24,515
Comp626142$,149,0,3,382,19,66
Comp626277$,617,0,4,884,36,287
Comp626347$,910,0,5,968,48,450
Comp626468$,245,0,3,428,23,106
Comp626532$,862,0,5,884,40,446
Comp626608$,4,0,1,0,0,3
Comp626772$,566,3,4,679,46,280
Comp626866$,923,0,2,13,17,504
Comp626871$,926,0,5,807,23,480
Comp627057$,1217,0,4,0,14,652
Comp627249$,973,0,1,0,0,567
Comp627564$,834,25,3,761,47,382
Comp627805$,169,1,3,208,6,94
Comp627822$,2681,0,4,945,20,1362
Comp627959$,962,0,4,1213,46,479
Comp627966$,1190,0,4,1031,58,596
Comp628216$,493,2,4,635,22,250
Comp628260$,545,0,3,398,46,233
Comp628293$,760,0,3,727,17,383
Comp628391$,338,0,3,821,25,157
Comp628452$,850,0,2,0,16,459
Comp628795$,679,0,2,781,21,359
Comp628811$,152,0,3,248,29,56
Comp628876$,867,0,4,1058,18,461
Comp629013$,542,0,3,273,17,293
Comp629085$,386,0,5,6,11,182
Comp629092$,1100,0,2,883,53,555
Comp629459$,1164,1,4,972,54,583
Comp629537$,1064,0,4,950,23,559
Comp629593$,578,0,2,771,24,289
Comp629664$,1222,0,5,1678,78,601
Comp629779$,676,0,3,0,10,382
Comp629793$,875,1,5,820,22,453
Comp629815$,966,1,4,926,68,465
Comp629892$,878,0,4,1292,21,466
Comp629929$,562,0,2,641,44,1
Comp630088$,184,1,3,325,16,92
Comp630112$,44,0,3,75,4,25
Comp630482$,1066,0,4,1543,81,477
Comp630584$,228,0,4,142,5,116
Comp630668$,977,0,3,921,43,500
Comp631007$,854,0,2,751,18,449
Comp631323$,253,0,3,0,5,142
Comp631365$,514,0,2,767,27,243
Comp631544$,691,0,2,0,17,356
Comp631598$,1068,0,2,822,42,549
Comp631742$,908,0,3,948,47,436
Comp631773$,870,0,2,1484,20,473
Comp632163$,952,0,3,1161,41,487
